label,url_length,hostname_length,path_length,query_length,fragment_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,num_question_marks,num_equals,num_ampersands,num_percent_encoded,num_at_symbols,num_subdomains,hostname_entropy,path_entropy,has_ip,is_https,is_shortener,has_punycode,has_port,has_userinfo,suspicious_tld,suspicious_word_count,brand_word_count,long_url,very_long_url
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6168746059562227,0.0,0,1,0,0,0,0,0,0,0,0,0
1,42,11,23,0,0,1,0,7,7,5,0,0,0,0,0,0,3.2776134368191165,4.229871195093384,0,1,0,0,0,0,0,0,0,0,0
1,68,27,13,20,0,3,3,18,12,4,1,0,0,0,0,1,3.708048150071232,3.3927474104487847,0,0,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
1,50,42,1,0,0,2,2,0,8,3,0,0,0,0,0,1,3.984712292332004,0.0,0,0,0,0,0,0,0,3,1,0,0
1,121,15,61,36,0,3,1,15,15,6,1,2,1,0,0,1,3.1395722619867223,4.950828525910142,0,1,0,0,0,0,0,0,0,1,0
0,25,17,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.381580488309164,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6644977792004623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,84,15,61,0,0,2,1,10,12,6,0,0,0,0,0,1,2.973557262275185,4.942792050571238,0,1,0,0,0,0,0,0,1,1,0
1,83,74,1,0,0,3,0,11,7,3,0,0,0,0,0,2,4.722787575516183,0.0,0,1,0,0,0,0,1,0,0,1,0
1,66,34,25,0,0,2,3,6,10,4,0,0,0,0,0,1,4.091159812399539,3.893660689688185,0,0,0,0,0,0,0,0,0,0,0
1,66,43,15,0,0,3,1,25,8,3,0,0,0,0,0,1,4.184774568998512,3.7735572622751845,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.09306920777189,0.0,0,1,0,0,0,0,0,0,0,0,0
1,351,31,1,310,0,2,2,87,41,3,1,8,7,0,0,1,3.619226052798031,0.0,0,1,0,0,0,0,0,0,0,1,1
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.734521664779752,0.0,0,1,0,0,0,0,0,0,0,0,0
0,30,22,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.60693673217532,0.0,0,1,0,0,0,0,0,0,0,0,0
0,29,21,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.844232898763191,0.0,0,1,0,0,0,0,0,0,0,0,0
1,37,28,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.708966082694623,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,6,8,0,0,1,0,2,5,3,0,0,0,0,0,0,2.584962500721156,2.75,0,1,1,0,0,0,0,0,0,0,0
1,35,26,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.7773627950641684,0.0,0,1,0,0,0,0,1,0,0,0,0
1,22,6,8,0,0,1,0,1,5,3,0,0,0,0,0,0,2.584962500721156,3.0,0,1,1,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.189898095464287,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.238901256602631,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2608281712244547,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2516291673878226,0.0,0,1,0,0,0,0,0,0,0,0,0
1,46,38,1,0,0,2,3,4,9,3,0,0,0,0,0,1,4.251235329734974,0.0,0,0,0,0,0,0,0,0,0,0,0
0,28,20,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.484183719779189,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,6,8,0,0,1,0,2,5,3,0,0,0,0,0,0,2.584962500721156,2.75,0,1,1,0,0,0,0,0,0,0,0
1,48,28,12,0,0,2,1,6,8,4,0,0,0,0,0,1,4.182005814760214,3.2516291673878226,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.9139770731827523,0.0,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3082708345352603,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.039148671903071,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2776134368191165,0.0,0,1,0,0,0,0,0,0,0,0,0
0,30,22,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.629219686524096,0.0,0,1,0,0,0,0,0,0,0,0,0
1,25,16,1,0,0,2,0,1,6,3,0,0,0,0,0,1,3.5,0.0,0,1,0,0,0,0,0,0,0,0,0
0,14,6,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.202819531114783,0.0,0,1,0,0,0,0,0,0,0,0,0
1,110,15,50,36,0,3,2,15,16,6,1,2,1,0,0,1,3.1395722619867223,4.8687584397314545,0,1,0,0,0,0,0,0,0,1,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.277613436819116,0.0,0,1,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,0,7,6,3,0,0,0,0,0,1,3.3660913291191923,0.0,0,1,0,0,0,0,0,0,0,0,0
1,38,18,12,0,0,3,0,6,7,3,0,0,0,0,0,1,3.6143694458867563,2.688721875540867,0,1,0,0,0,0,0,0,0,0,0
1,40,11,21,0,0,2,0,8,8,5,0,0,0,0,0,1,2.3685225277282065,3.653756708287001,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,1,0,0,0,0
0,18,10,0,0,0,2,0,0,5,2,0,0,0,0,0,1,2.5219280948873624,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,1,6,3,0,0,0,0,0,0,2.584962500721156,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.506890595608518,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,2,0,0,5,2,0,0,0,0,0,1,2.8962915290459277,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,2,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,6,8,0,0,1,0,2,5,3,0,0,0,0,0,0,2.584962500721156,3.0,0,1,1,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.238901256602631,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.734521664779752,0.0,0,1,0,0,0,0,0,0,0,0,0
1,140,16,1,114,0,6,0,39,20,3,1,3,2,0,0,0,3.625,0.0,0,1,0,0,0,0,1,1,0,1,0
0,21,13,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
1,43,29,6,0,0,2,2,0,8,3,0,0,0,0,0,1,4.142295219190901,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.202819531114783,0.0,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3921472236645345,0.0,0,1,0,0,0,0,0,0,0,0,0
1,27,18,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.5724312513221195,0.0,0,1,0,0,0,0,0,0,0,0,0
1,45,31,6,0,0,2,2,0,8,3,0,0,0,0,0,1,3.9905091174537386,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
1,62,43,11,0,0,3,1,23,8,3,0,0,0,0,0,1,4.124539907003561,3.459431618637298,0,1,0,0,0,0,0,0,0,0,0
1,190,15,108,58,0,3,3,22,29,7,1,4,3,0,0,1,2.973557262275185,5.516112446800851,0,1,0,0,0,0,0,0,1,1,1
1,27,18,1,0,0,1,0,0,5,3,0,0,0,0,0,0,3.4613201402110083,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2776134368191165,0.0,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.690116517593666,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2516291673878226,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.521640636343318,0,1,0,0,0,0,0,0,0,0,0
1,34,25,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.943465189601646,0.0,0,1,0,0,0,0,0,0,0,0,0
1,44,15,21,0,0,2,0,1,9,6,0,0,0,0,0,1,3.323231428797621,3.7256507561120924,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,1,5,3,0,0,0,0,0,0,2.807354922057604,2.521640636343318,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.188721875540867,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3787834934861767,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,1,5,3,0,0,0,0,0,0,2.807354922057604,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2639334294856344,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.4182958340544896,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5465935642949384,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.085055102756477,0.0,0,1,0,0,0,0,0,0,0,0,0
1,59,21,30,0,0,2,1,6,8,3,0,0,0,0,0,1,3.594465636961452,4.253235913127292,0,1,0,0,0,0,0,0,0,0,0
1,123,15,63,36,0,3,2,15,17,6,1,2,1,0,0,1,3.1395722619867223,4.6401556225867795,0,1,0,0,0,0,0,0,0,1,0
0,24,16,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.452819531114783,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.392747410448785,0.0,0,1,0,0,0,0,0,0,0,0,0
1,40,27,5,0,0,2,2,0,8,3,0,0,0,0,0,1,3.884155094595805,2.321928094887362,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
1,27,18,1,0,0,2,0,1,6,3,0,0,0,0,0,1,3.5724312513221195,0.0,0,1,0,0,0,0,0,0,0,0,0
1,38,7,7,15,0,1,0,2,7,3,1,1,0,0,0,0,2.521640636343318,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.725480556997868,0.0,0,1,0,0,0,0,0,0,0,0,0
1,51,18,25,0,0,2,0,1,8,5,0,0,0,0,0,1,3.2810361125534233,4.213660689688185,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.084962500721156,0.0,0,1,0,0,0,0,1,0,0,0,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.576617644908665,0.0,0,1,0,0,0,0,0,0,0,0,0
1,38,29,1,0,0,1,3,0,8,3,0,0,0,0,0,0,3.702471512219747,0.0,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.2639334294856344,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.418295834054489,0.0,0,1,0,0,0,0,1,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
1,84,15,61,0,0,2,0,9,11,6,0,0,0,0,0,1,2.973557262275185,5.061564386601345,0,1,0,0,0,0,0,0,1,1,0
0,21,13,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,1,5,3,0,0,0,0,0,0,2.807354922057604,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
1,52,13,32,0,0,2,0,10,8,5,0,0,0,0,0,1,3.0269868333592873,4.390319531114783,0,0,0,0,0,0,0,0,0,0,0
1,23,8,7,0,0,2,0,0,6,3,0,0,0,0,0,1,2.5,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
1,75,37,30,0,0,2,0,7,7,4,0,0,0,0,0,1,3.918252351823076,3.9898980954642873,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,1,6,3,0,0,0,0,0,0,2.584962500721156,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,37,19,11,0,0,2,1,1,7,3,0,0,0,0,0,1,3.4316235658474303,2.845350936622437,0,0,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.625,0.0,0,1,0,0,0,0,0,0,0,0,0
0,29,21,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.748994803525096,0.0,0,1,0,0,0,0,1,0,0,0,0
1,50,25,17,0,0,2,2,0,9,4,0,0,0,0,0,1,4.023465189601646,3.6168746059562227,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.521640636343319,0.0,0,1,0,0,0,0,0,0,0,0,0
1,178,15,108,46,0,3,3,16,24,7,1,4,3,0,0,1,2.973557262275185,5.526477404937554,0,1,0,0,0,0,0,0,1,1,1
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.277613436819116,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,28,20,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.621928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
1,48,39,1,0,0,2,4,3,10,3,0,0,0,0,0,1,4.4136073470673765,0.0,0,1,0,0,0,0,0,0,0,0,0
1,110,15,76,10,0,2,0,4,13,7,1,1,0,0,0,1,2.973557262275185,5.050641744237128,0,1,0,0,0,0,0,0,1,1,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5368867237421666,0.0,0,1,0,0,0,0,0,0,0,0,0
1,27,18,1,0,0,2,0,3,6,3,0,0,0,0,0,1,3.5724312513221195,0.0,0,1,0,0,0,0,0,0,0,0,0
0,32,24,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.490601562950723,0.0,0,1,0,0,0,0,0,0,0,0,0
1,27,10,9,0,0,1,0,0,5,3,0,0,0,0,0,0,3.321928094887362,1.3516441151533924,0,1,0,0,0,0,0,0,0,0,0
1,41,34,0,0,0,2,1,10,6,2,0,0,0,0,0,1,4.160704752887782,0.0,0,0,0,0,0,0,1,0,0,0,0
1,22,7,7,0,0,1,0,1,5,3,0,0,0,0,0,0,2.807354922057604,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,39,25,6,0,0,2,2,1,8,3,0,0,0,0,0,1,3.9238561897747237,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.350209029099897,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5068905956085183,0.0,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.75,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2359263506290334,0.0,0,1,0,0,0,0,0,0,0,0,0
1,36,27,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.5319412055466595,0.0,0,1,0,0,0,0,0,0,0,0,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.471354487013929,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3232314287976203,0.0,0,1,0,0,0,0,0,0,0,0,0
1,38,29,1,0,0,2,2,0,8,3,0,0,0,0,0,1,4.004364184708143,0.0,0,1,0,0,0,0,0,1,0,0,0
1,83,74,1,0,0,3,0,10,7,3,0,0,0,0,0,2,4.583726845037084,0.0,0,1,0,0,0,0,1,0,0,1,0
1,35,26,1,0,0,2,0,3,6,3,0,0,0,0,0,1,3.9312089489103226,0.0,0,1,0,0,0,0,0,0,0,0,0
1,63,43,12,0,0,3,1,23,8,3,0,0,0,0,0,1,4.0894288603913065,3.0220552088742,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.334679141051595,0.0,0,1,0,0,0,0,0,0,0,0,0
1,36,18,10,0,0,2,0,5,7,4,0,0,0,0,0,1,3.350209029099897,2.9219280948873623,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.373557262275185,0.0,0,1,0,0,0,0,0,0,0,0,0
1,29,20,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.2464393446710154,0.0,0,1,0,0,0,0,0,1,0,0,0
0,18,10,0,0,0,1,0,3,4,2,0,0,0,0,0,0,2.321928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.095795255000934,0.0,0,1,0,0,0,0,0,0,0,0,0
1,188,15,108,56,0,3,3,17,25,7,1,4,3,0,0,1,2.973557262275185,5.53708154408317,0,1,0,0,0,0,0,0,1,1,1
0,30,22,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3564924137968233,0.0,0,1,0,0,0,0,0,0,0,0,0
1,55,21,26,0,0,4,0,0,11,6,0,0,0,0,0,2,3.4992275417233563,3.8542858719872455,0,1,0,0,0,0,0,1,0,0,0
1,44,35,1,0,0,2,2,0,8,3,0,0,0,0,0,1,3.840156860408858,0.0,0,1,0,0,0,0,0,0,0,0,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.9450386975402445,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
1,46,32,6,0,0,2,2,0,8,3,0,0,0,0,0,1,4.155639062229566,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2359263506290334,0.0,0,1,0,0,0,0,0,0,0,0,0
1,41,17,16,0,0,1,0,0,6,4,0,0,0,0,0,0,3.4548223999466066,3.875,0,1,0,0,0,0,0,1,0,0,0
1,507,16,10,472,0,9,0,90,53,3,1,1,0,38,0,1,3.5,3.1219280948873624,0,1,0,0,0,0,0,0,1,1,1
1,24,15,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.1898980954642875,0.0,0,1,0,0,0,0,0,0,0,0,0
1,31,20,3,0,0,1,0,0,5,3,0,0,0,0,0,0,3.4841837197791885,1.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0
1,26,17,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.6168746059562227,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.773557262275185,0.0,0,1,0,0,0,0,0,0,0,0,0
0,14,6,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.277613436819116,0.0,0,1,0,0,0,0,0,0,0,0,0
0,35,27,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.708048150071232,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,3,4,2,0,0,0,0,0,0,3.321928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.182005814760214,0.0,0,1,0,0,0,0,0,0,0,0,0
0,35,27,0,0,0,1,2,0,6,2,0,0,0,0,0,0,3.6339740759971577,0.0,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,2,4,2,0,0,0,0,0,0,2.94770277922009,0.0,0,1,0,0,0,0,1,0,0,0,0
0,27,19,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3918926446809317,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,2,0,0,5,2,0,0,0,0,0,1,2.8962915290459277,0.0,0,1,0,0,0,0,0,0,0,0,0
1,48,27,13,0,0,2,0,3,6,3,0,0,0,0,0,1,3.9302703722934544,3.7004397181410926,0,1,0,0,0,0,0,0,0,0,0
1,44,11,25,0,0,2,1,8,9,5,0,0,0,0,0,1,2.3685225277282065,4.053660689688185,0,1,0,0,0,0,0,0,0,0,0
1,37,28,1,0,0,2,0,2,6,3,0,0,0,0,0,1,3.8962915290459286,0.0,0,1,0,0,0,0,0,0,0,0,0
1,17,5,4,0,0,1,0,2,5,3,0,0,0,0,0,0,2.321928094887362,2.0,0,1,0,0,0,0,0,0,0,0,0
1,65,15,42,0,0,2,0,8,8,5,0,0,0,0,0,1,3.1395722619867223,4.653756708287003,0,1,0,0,0,0,0,0,0,0,0
1,33,12,13,0,0,1,0,0,5,3,0,0,0,0,0,0,3.418295834054489,3.180832987205441,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,4,15,23,7,1,3,2,0,0,1,2.973557262275185,5.476986868197309,0,1,0,0,0,0,0,0,1,1,1
1,29,20,1,0,0,1,0,1,5,3,0,0,0,0,0,0,3.441446071165522,0.0,0,1,0,0,0,0,0,0,0,0,0
1,178,15,108,46,0,3,1,11,23,7,1,4,3,0,0,1,2.973557262275185,5.528242484431472,0,1,0,0,0,0,0,0,1,1,1
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.9219280948873623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,51,21,22,0,0,3,0,3,8,4,0,0,0,0,0,2,3.5944656369614516,4.277613436819114,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.721928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
1,48,33,7,0,0,2,2,0,8,3,0,0,0,0,0,1,4.112427831414107,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.32323142879762,0.0,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.169925001442312,0.0,0,1,0,0,0,0,1,0,0,0,0
1,200,15,108,68,0,3,2,15,28,7,1,5,4,0,0,1,2.973557262275185,5.5860094377419145,0,1,0,0,0,0,0,0,1,1,1
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.8521687236032816,0.0,0,1,0,0,0,0,0,0,0,0,0
1,40,26,6,0,0,2,2,0,8,3,0,0,0,0,0,1,3.9500637564362093,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
1,28,11,9,0,0,1,0,2,5,3,0,0,0,0,0,0,3.459431618637298,2.94770277922009,0,1,1,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,1,4,7,3,0,0,0,0,0,1,3.681880802803402,0.0,0,1,0,0,0,0,0,0,0,0,0
1,23,8,7,0,0,2,0,0,6,3,0,0,0,0,0,1,2.5,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.94770277922009,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,2,0,0,5,2,0,0,0,0,0,1,2.8150724101159437,0.0,0,1,0,0,0,0,0,0,0,0,0
1,75,66,1,0,0,2,5,4,11,3,0,0,0,0,0,1,4.507149999564499,0.0,0,1,0,0,0,0,0,1,0,0,0
1,23,8,7,0,0,2,0,0,6,3,0,0,0,0,0,1,2.5,2.2359263506290326,0,1,0,0,0,0,0,0,0,0,0
